
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,43,OutcomValence,pos,critColor,darkred,point,10,prob,0.5,keyResp,right,keyRT,0.7359,outcomeColor,darkred,totalPoints,40,acc,28,totalAcc,65.12
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,44,OutcomValence,pos,critColor,darkred,point,10,prob,0.7,keyResp,left,keyRT,0.5753,outcomeColor,gray,totalPoints,40,acc,28,totalAcc,63.64
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,45,OutcomValence,pos,critColor,darkred,point,10,prob,0.3,keyResp,right,keyRT,0.7095,outcomeColor,gray,totalPoints,40,acc,29,totalAcc,64.44
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,46,OutcomValence,pos,critColor,darkred,point,10,prob,0.7,keyResp,right,keyRT,0.8215,outcomeColor,gray,totalPoints,40,acc,30,totalAcc,65.22
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,47,OutcomValence,pos,critColor,darkred,point,10,prob,0.6,keyResp,left,keyRT,0.5697,outcomeColor,darkred,totalPoints,50,acc,31,totalAcc,65.96
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,48,OutcomValence,pos,critColor,darkred,point,10,prob,0.5,keyResp,right,keyRT,0.7582,outcomeColor,gray,totalPoints,50,acc,32,totalAcc,66.67
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,49,OutcomValence,pos,critColor,darkred,point,10,prob,0.3,keyResp,right,keyRT,0.7753,outcomeColor,gray,totalPoints,50,acc,33,totalAcc,67.35
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,50,OutcomValence,pos,critColor,darkred,point,10,prob,0.4,keyResp,right,keyRT,0.7336,outcomeColor,darkred,totalPoints,60,acc,33,totalAcc,66.0
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,51,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.3,keyResp,right,keyRT,0.7826,outcomeColor,gray,totalPoints,60,acc,34,totalAcc,66.67
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,52,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.6,keyResp,left,keyRT,0.6004,outcomeColor,darkblue,totalPoints,50,acc,35,totalAcc,67.31
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,53,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.5,keyResp,right,keyRT,0.8149,outcomeColor,gray,totalPoints,50,acc,36,totalAcc,67.92
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,54,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.4,keyResp,left,keyRT,0.5878,outcomeColor,gray,totalPoints,50,acc,36,totalAcc,66.67
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,55,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.7,keyResp,left,keyRT,0.8154,outcomeColor,darkblue,totalPoints,40,acc,37,totalAcc,67.27
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,56,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.4,keyResp,right,keyRT,0.8511,outcomeColor,darkblue,totalPoints,30,acc,37,totalAcc,66.07
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,57,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.6,keyResp,left,keyRT,0.8053,outcomeColor,darkblue,totalPoints,20,acc,38,totalAcc,66.67
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,58,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.3,keyResp,right,keyRT,1.2556,outcomeColor,gray,totalPoints,20,acc,39,totalAcc,67.24
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,59,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.5,keyResp,left,keyRT,1.2075,outcomeColor,gray,totalPoints,20,acc,39,totalAcc,66.1
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,3,trialNo,60,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.7,keyResp,left,keyRT,0.9075,outcomeColor,gray,totalPoints,20,acc,39,totalAcc,65.0
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,61,OutcomValence,pos,critColor,darkred,point,10,prob,0.5,keyResp,right,keyRT,1.1293,outcomeColor,darkred,totalPoints,30,acc,39,totalAcc,63.93
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,62,OutcomValence,pos,critColor,darkred,point,10,prob,0.6,keyResp,left,keyRT,0.5592,outcomeColor,darkred,totalPoints,40,acc,40,totalAcc,64.52
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,63,OutcomValence,pos,critColor,darkred,point,10,prob,0.4,keyResp,right,keyRT,0.8763,outcomeColor,gray,totalPoints,40,acc,41,totalAcc,65.08
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,64,OutcomValence,pos,critColor,darkred,point,10,prob,0.7,keyResp,right,keyRT,1.1253,outcomeColor,gray,totalPoints,40,acc,42,totalAcc,65.62
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,65,OutcomValence,pos,critColor,darkred,point,10,prob,0.3,keyResp,right,keyRT,1.1397,outcomeColor,gray,totalPoints,40,acc,43,totalAcc,66.15
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,66,OutcomValence,pos,critColor,darkred,point,10,prob,0.6,keyResp,left,keyRT,0.9794,outcomeColor,darkred,totalPoints,50,acc,44,totalAcc,66.67
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,67,OutcomValence,pos,critColor,darkred,point,10,prob,0.7,keyResp,left,keyRT,0.8466,outcomeColor,gray,totalPoints,50,acc,44,totalAcc,65.67
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,68,OutcomValence,pos,critColor,darkred,point,10,prob,0.5,keyResp,right,keyRT,1.2943,outcomeColor,darkred,totalPoints,60,acc,44,totalAcc,64.71
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,69,OutcomValence,pos,critColor,darkred,point,10,prob,0.4,keyResp,right,keyRT,2.4718,outcomeColor,gray,totalPoints,60,acc,45,totalAcc,65.22
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,70,OutcomValence,pos,critColor,darkred,point,10,prob,0.3,keyResp,right,keyRT,0.9421,outcomeColor,gray,totalPoints,60,acc,46,totalAcc,65.71
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,71,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.6,keyResp,left,keyRT,0.9327,outcomeColor,gray,totalPoints,60,acc,46,totalAcc,64.79
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,72,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.4,keyResp,right,keyRT,0.8051,outcomeColor,darkblue,totalPoints,50,acc,46,totalAcc,63.89
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,73,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.5,keyResp,right,keyRT,0.9685,outcomeColor,darkblue,totalPoints,40,acc,46,totalAcc,63.01
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,74,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.3,keyResp,right,keyRT,1.0365,outcomeColor,gray,totalPoints,40,acc,47,totalAcc,63.51
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,75,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.7,keyResp,left,keyRT,1.0875,outcomeColor,darkblue,totalPoints,30,acc,48,totalAcc,64.0
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,76,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.6,keyResp,right,keyRT,1.0061,outcomeColor,darkblue,totalPoints,20,acc,48,totalAcc,63.16
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,77,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.5,keyResp,right,keyRT,0.6963,outcomeColor,darkblue,totalPoints,10,acc,48,totalAcc,62.34
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,78,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.4,keyResp,right,keyRT,0.8943,outcomeColor,gray,totalPoints,10,acc,49,totalAcc,62.82
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,79,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.7,keyResp,left,keyRT,1.0540,outcomeColor,darkblue,totalPoints,0,acc,50,totalAcc,63.29
Task,DriftD Study 01,RP,99999,RA,99999,cond,99999,date,2020_Apr_23_2153,critKey,left,blockNo,4,trialNo,80,OutcomValence,neg,critColor,darkblue,point,-10,prob,0.3,keyResp,right,keyRT,0.6893,outcomeColor,darkblue,totalPoints,-10,acc,50,totalAcc,62.5
